TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm, 
1617velv-ct-mm,5017,RoboEpic,15,0,127,65,5,,0.00,2.1,6.6,
1617velv-ct-mm,5520,Binary Buccaneers,16,0,87,47,5,,0.00,-5.3,0.0,
1617velv-nc-ra,8534,Mechalodons,1,9,165,140,5,WC,0.90,45.9,40.1,
1617velv-nc-ra,6123,Mechanical Marauders,2,9,100,55,5,FC,0.90,9.0,13.3,
1617velv-nc-ra,5795,Back To The Drawing Board,3,8,225,110,5,W1,0.80,48.2,44.8,
1617velv-nc-ra,7105,SWIFT Robotics,4,8,105,130,5,F1,0.80,51.3,48.4,
1617velv-nc-ra,6183,Thunderducks,5,7,120,185,5,SC,0.70,49.8,46.8,
1617velv-nc-ra,7083,Team Tundrabots,6,6,185,75,5,SC,0.60,18.4,21.2,
1617velv-nc-ra,11588,Purple Gears Rookie Team,7,6,165,65,5,W2,0.60,23.9,25.6,
1617velv-nc-ra,10195,Night Owls,8,6,163,185,5,S2,0.60,79.1,67.8,
1617velv-nc-ra,3587,Unparalleled Processing,9,6,125,110,5,,0.60,36.1,33.0,
1617velv-nc-ra,8947,Techtonics,10,6,125,75,5,F2,0.60,19.4,22.3,
1617velv-nc-ra,10307,Tardigr-8,11,6,105,75,5,,0.60,29.5,26.3,
1617velv-nc-ra,731,Wannabee Strange,12,5,165,140,5,S1,0.50,37.9,34.0,
1617velv-nc-ra,2827,Artificial Stupidity,13,5,115,55,5,,0.50,14.5,14.8,
1617velv-nc-ra,9021,TMSA Cyber Tigers,14,5,113,95,5,,0.50,-1.2,6.4,
1617velv-nc-ra,11424,Thales Academy Centurions,15,4,170,75,5,,0.40,32.1,29.1,
1617velv-nc-ra,8569,RoboKnights,16,4,135,55,5,S1,0.40,17.2,18.3,
1617velv-nc-ra,12010,ChargerBots,17,4,125,55,5,,0.40,-4.9,3.5,
1617velv-nc-ra,11969,RoboFalcons,18,2,35,55,5,,0.20,8.2,8.8,
1617velv-nc-ra,9581,Ravens Robotics,19,0,95,30,5,,0.00,2.2,6.1,
1617velv-nc-ra,2901,Purple Gears,20,0,83,45,5,,0.00,3.6,6.1,
1617velv-nc-ra,5270,Q,21,0,73,25,5,S2,0.00,6.7,8.3,
1617velv-or-be1,8949,The Gifted Gears,1,9,212,130,5,,0.90,67.9,60.3,
1617velv-or-be1,750,Gears in Motion,2,7,236,90,5,,0.70,34.2,34.1,
1617velv-or-be1,3058,Jury Riggers,3,7,223,75,5,,0.70,42.0,37.4,
1617velv-or-be1,8610,ToborTech,4,7,218,95,5,,0.70,37.8,35.7,
1617velv-or-be1,7516,Mr. Roboto,5,6,213,70,5,,0.60,15.3,19.2,
1617velv-or-be1,4097,The Pac-Bots,6,6,188,130,5,,0.60,39.3,38.1,
1617velv-or-be1,7013,Hot Wired,7,5,256,80,5,,0.50,34.2,33.9,
1617velv-or-be1,12002,Tualatin FTC,8,4,198,61,5,,0.40,8.8,13.5,
1617velv-or-be1,9774,Nano Ninjas,9,3,204,80,5,,0.30,12.7,17.1,
1617velv-or-be1,3965,Twisted Metal,10,2,232,80,5,,0.20,19.6,20.2,
1617velv-or-be1,9231,Big Bots,11,2,211,70,5,,0.20,15.0,16.9,
1617velv-or-be1,10565,System Online,12,2,181,108,5,,0.20,26.9,26.7,
1617velv-or-be2,7013,Hot Wired,1,10,392,145,5,,1.00,90.6,79.0,
1617velv-or-be2,8949,The Gifted Gears,2,8,310,120,5,,0.80,80.3,70.3,
1617velv-or-be2,10565,System Online,3,6,250,95,5,,0.60,16.2,23.0,
1617velv-or-be2,9231,Big Bots,4,6,235,71,5,,0.60,27.8,27.8,
1617velv-or-be2,750,Gears in Motion,5,6,215,110,5,,0.60,37.9,35.9,
1617velv-or-be2,4097,The Pac-Bots,6,4,311,120,5,,0.40,44.1,42.0,
1617velv-or-be2,7516,Mr. Roboto,7,4,310,135,5,,0.40,22.3,26.9,
1617velv-or-be2,3965,Twisted Metal,8,4,276,115,5,,0.40,48.3,47.5,
1617velv-or-be2,8610,ToborTech,9,4,260,85,5,,0.40,18.5,22.0,
1617velv-or-be2,9774,Nano Ninjas,10,4,257,140,5,,0.40,26.1,29.0,
1617velv-or-be2,3058,Jury Riggers,11,2,371,145,5,,0.20,34.3,37.8,
1617velv-or-be2,12002,Tualatin FTC,12,2,221,102,5,,0.20,13.6,18.6,
1617velv-or-ca1,9474,BP,1,20,230,65,10,,1.00,30.6,29.0,
1617velv-or-ca1,7878,Cougarbots,2,20,160,76,10,,1.00,38.9,36.5,
1617velv-or-ca1,8056,Kronos,3,12,260,76,10,,0.60,36.3,34.0,
1617velv-or-ca1,9123,MechaniCougs,4,12,190,65,10,,0.60,19.8,19.9,
1617velv-or-ca1,11994,Hand of Ultron,5,12,190,50,10,,0.60,8.9,10.6,
1617velv-or-ca1,6713,Ironmen Mark II,6,12,160,56,10,,0.60,8.5,9.8,
1617velv-or-ca1,6590,Ratchet Robotics,7,8,160,60,10,,0.40,7.9,9.4,
1617velv-or-ca1,10220,SYSTEM OVERLOAD,8,8,160,50,10,,0.40,15.1,15.2,
1617velv-or-ca1,11014,Chemawa Brave Bots,9,4,270,65,10,,0.20,17.3,16.5,
1617velv-or-ca1,12252,North Santiam Robotics,10,4,150,40,10,,0.20,5.1,5.5,
1617velv-or-ca1,7044,Robowolverines,11,0,180,55,10,,0.00,-3.8,-1.1,
1617velv-or-ce1,8111,nanoGIANTS,1,8,95,87,5,,0.80,25.2,22.7,
1617velv-or-ce1,8243,Giantbots,2,7,92,87,5,,0.70,30.1,28.0,
1617velv-or-ce1,8151,SHRED,3,7,87,50,5,,0.70,13.7,14.8,
1617velv-or-ce1,6833,Automatons,4,6,62,60,5,,0.60,25.9,23.6,
1617velv-or-ce1,5627,Robotics Quasar Alliance,5,4,97,60,5,,0.40,15.9,15.6,
1617velv-or-ce1,8023,Outlaws,6,3,105,40,5,,0.30,7.7,9.0,
1617velv-or-ce1,11755,Trinity Tech Saints,7,3,70,30,5,,0.30,0.1,3.0,
1617velv-or-ce1,6727,Redmond Proficiency Academy,8,2,100,40,5,,0.20,4.7,6.3,
1617velv-or-ce2,6727,Redmond Proficiency Academy,1,8,124,70,5,,0.80,19.9,19.4,
1617velv-or-ce2,5627,Robotics Quasar Alliance,2,8,104,80,5,,0.80,38.4,35.4,
1617velv-or-ce2,8023,Outlaws,3,8,73,70,5,,0.80,40.3,36.4,
1617velv-or-ce2,11755,Trinity Tech Saints,4,6,137,80,5,,0.60,35.6,33.6,
1617velv-or-ce2,11847,Cascade Carbon Cyborgs,5,4,109,80,5,,0.40,16.1,16.4,
1617velv-or-ce2,8111,nanoGIANTS,6,4,102,70,5,,0.40,18.1,18.1,
1617velv-or-ce2,6833,Automatons,7,4,80,70,5,,0.40,9.9,11.6,
1617velv-or-ce2,8243,Giantbots,8,2,97,30,5,,0.20,2.3,4.8,
1617velv-or-ce2,8151,SHRED,9,2,90,30,5,,0.20,-4.4,0.2,
1617velv-or-cba1,7470,Elite Tech,1,10,110,70,5,,1.00,26.3,23.8,
1617velv-or-cba1,7474,VWA,2,8,90,55,5,,0.80,24.4,22.2,
1617velv-or-cba1,6741,HHS Robotics,3,8,55,60,5,,0.80,20.1,20.8,
1617velv-or-cba1,8153,Aperture Robotics,4,6,130,70,5,,0.60,21.4,22.2,
1617velv-or-cba1,11887,Hermiston Middle Schools Robotics,5,6,100,60,5,,0.60,15.7,14.7,
1617velv-or-cba1,8096,Tiger Robotics,6,4,100,70,5,,0.40,30.6,26.1,
1617velv-or-cba1,10530,Robotica,7,4,75,47,5,,0.40,15.9,15.2,
1617velv-or-cba1,7497,Blackout,8,4,65,70,5,,0.40,11.6,12.7,
1617velv-or-cba1,10585,LHS Robotics,9,4,55,40,5,,0.40,8.0,7.8,
1617velv-or-cba1,7499,The Nerdy Girls,10,2,60,25,5,,0.20,-8.0,-2.4,
1617velv-or-cba1,12041,Ro-Bros,11,0,100,50,5,,0.00,1.9,5.2,
1617velv-or-cba2,7474,VWA,1,10,74,50,5,,1.00,29.6,25.3,
1617velv-or-cba2,10530,Robotica,2,8,40,42,5,,0.80,21.3,18.5,
1617velv-or-cba2,7499,The Nerdy Girls,3,7,41,40,5,,0.70,7.2,8.0,
1617velv-or-cba2,7497,Blackout,4,6,40,45,5,,0.60,9.3,9.3,
1617velv-or-cba2,7470,Elite Tech,5,5,50,42,5,,0.50,13.3,12.2,
1617velv-or-cba2,12103,Sunridge Y2 B,6,5,41,30,5,,0.50,1.9,4.4,
1617velv-or-cba2,12041,Ro-Bros,7,4,68,48,5,,0.40,8.3,9.8,
1617velv-or-cba2,11887,Hermiston Middle Schools Robotics,8,4,55,30,5,,0.40,14.6,12.2,
1617velv-or-cba2,10585,LHS Robotics,9,4,45,30,5,,0.40,-0.6,2.2,
1617velv-or-cba2,8096,Tiger Robotics,10,3,108,50,5,,0.30,5.0,7.4,
1617velv-or-cba2,8153,Aperture Robotics,11,2,94,48,5,,0.20,12.5,11.5,
1617velv-or-cba2,6741,HHS Robotics,12,2,40,45,5,,0.20,3.5,4.5,
1617velv-or-cba3,7499,The Nerdy Girls,1,10,104,55,5,,1.00,19.9,19.4,
1617velv-or-cba3,7470,Elite Tech,2,8,108,55,5,,0.80,23.7,22.2,
1617velv-or-cba3,12041,Ro-Bros,3,7,135,90,5,,0.70,31.2,28.6,
1617velv-or-cba3,8153,Aperture Robotics,4,6,105,47,5,,0.60,20.3,19.1,
1617velv-or-cba3,10530,Robotica,5,6,87,41,5,,0.60,6.9,8.5,
1617velv-or-cba3,7474,VWA,6,5,162,50,5,,0.50,12.2,13.8,
1617velv-or-cba3,6741,HHS Robotics,7,5,145,90,5,,0.50,32.6,28.6,
1617velv-or-cba3,10585,LHS Robotics,8,5,86,50,5,,0.50,9.2,11.1,
1617velv-or-cba3,12103,Sunridge Y2 B,9,4,81,40,5,,0.40,8.2,9.4,
1617velv-or-cba3,7497,Blackout,10,4,67,50,5,,0.40,16.8,15.2,
1617velv-or-cba3,8096,Tiger Robotics,11,0,100,30,5,,0.00,6.5,7.4,
1617velv-or-cba3,11887,Hermiston Middle Schools Robotics,12,0,80,25,5,,0.00,-1.3,2.2,
1617velv-or-cbb1,8590,Bear Mettle,1,10,20,60,5,,1.00,39.9,34.6,
1617velv-or-cbb1,10531,BB-8 Builders,2,7,35,55,5,,0.70,15.1,14.0,
1617velv-or-cbb1,7496,Cyberbots,3,6,55,60,5,,0.60,11.4,11.1,
1617velv-or-cbb1,7473,The Pride,4,5,55,60,5,,0.50,16.1,14.6,
1617velv-or-cbb1,9060,Smarties,5,4,35,35,5,,0.40,6.6,8.0,
1617velv-or-cbb1,10765,M.A.L.E.,6,3,30,35,5,,0.30,-3.6,-0.1,
1617velv-or-cbb1,8007,Bulldog Robotics,7,3,20,25,5,,0.30,-4.0,-1.5,
1617velv-or-cbb1,8890,Stanfield Robotics,8,2,30,15,5,,0.20,0.7,1.3,
1617velv-or-cbb2,8590,Bear Mettle,1,9,65,70,5,,0.90,39.4,34.2,
1617velv-or-cbb2,9060,Smarties,2,8,75,60,5,,0.80,20.9,20.0,
1617velv-or-cbb2,12042,Gear Grinders,3,7,55,45,5,,0.70,20.1,18.0,
1617velv-or-cbb2,7473,The Pride,4,6,45,50,5,,0.60,8.7,9.0,
1617velv-or-cbb2,10531,BB-8 Builders,5,5,60,70,5,,0.50,10.6,11.3,
1617velv-or-cbb2,7496,Cyberbots,6,5,60,50,5,,0.50,20.1,18.2,
1617velv-or-cbb2,10765,M.A.L.E.,7,4,40,40,5,,0.40,10.9,11.5,
1617velv-or-cbb2,8154,Modern Americans,8,3,55,25,5,,0.30,-2.9,0.2,
1617velv-or-cbb2,8007,Bulldog Robotics,9,3,30,40,5,,0.30,-0.2,2.0,
1617velv-or-cbb2,8890,Stanfield Robotics,10,0,35,20,5,,0.00,-4.4,-1.6,
1617velv-or-cbb3,8590,Bear Mettle,1,9,40,55,5,,0.90,22.0,21.1,
1617velv-or-cbb3,7473,The Pride,2,8,75,55,5,,0.80,33.5,29.1,
1617velv-or-cbb3,8154,Modern Americans,3,7,90,35,5,,0.70,11.3,11.4,
1617velv-or-cbb3,10531,BB-8 Builders,4,7,75,40,5,,0.70,17.9,16.9,
1617velv-or-cbb3,12042,Gear Grinders,5,7,50,60,5,,0.70,16.4,16.4,
1617velv-or-cbb3,7498,Elite Squad,6,6,70,45,5,,0.60,15.6,14.2,
1617velv-or-cbb3,9060,Smarties,7,4,80,60,5,,0.40,24.7,21.2,
1617velv-or-cbb3,8890,Stanfield Robotics,8,4,30,50,5,,0.40,1.7,4.0,
1617velv-or-cbb3,7496,Cyberbots,9,3,70,45,5,,0.30,9.1,9.3,
1617velv-or-cbb3,8007,Bulldog Robotics,10,2,65,30,5,,0.20,-1.8,2.0,
1617velv-or-cbb3,10765,M.A.L.E.,11,2,40,20,5,,0.20,0.7,2.2,
1617velv-or-cbb3,12040,Silent Bot Deadly,12,1,75,25,5,,0.10,-0.1,2.7,
1617velv-or-ha1,10925,Spartacles,1,10,155,65,5,,1.00,33.4,30.5,
1617velv-or-ha1,11397,BBIT,2,8,120,60,5,,0.80,15.9,17.5,
1617velv-or-ha1,9776,The United Nerds,3,8,75,65,5,,0.80,25.0,23.2,
1617velv-or-ha1,7333,Combustible Lemons,4,7,70,60,5,,0.70,24.9,23.4,
1617velv-or-ha1,3525,Dynamite Robotics,5,6,145,60,5,,0.60,32.5,28.0,
1617velv-or-ha1,11591,Falcons,6,5,125,65,5,,0.50,16.9,17.9,
1617velv-or-ha1,8720,Eagles,7,5,115,65,5,,0.50,21.4,20.2,
1617velv-or-ha1,12057,Artificial Unintellegence,8,4,170,50,5,,0.40,15.3,16.7,
1617velv-or-ha1,11625,Clockwork Robotics,9,4,130,40,5,,0.40,18.0,18.6,
1617velv-or-ha1,10332,Brobotics,10,3,125,40,5,,0.30,18.7,17.1,
1617velv-or-ha1,9769,Total Chaos,11,0,110,50,5,,0.00,6.9,8.2,
1617velv-or-ha1,10550,YC Robots I,12,0,40,15,5,,0.00,-13.6,-7.2,
1617velv-or-hb1,11089,Bytes of Kitkats,1,8,190,100,5,,0.80,38.3,35.5,
1617velv-or-hb1,7776,Loose Screws,2,8,155,85,5,,0.80,37.4,35.2,
1617velv-or-hb1,10339,YC Robots III,3,8,121,70,5,,0.80,19.7,19.8,
1617velv-or-hb1,10659,Eagles 2,4,7,205,130,5,,0.70,47.5,43.2,
1617velv-or-hb1,11778,Century High Robotics,5,5,170,130,5,,0.50,31.9,29.6,
1617velv-or-hb1,6712,Bullet Proof,6,5,150,86,5,,0.50,21.6,23.9,
1617velv-or-hb1,11556,Valley Catholic Robotics,7,4,122,100,5,,0.40,35.6,31.4,
1617velv-or-hb1,11703,Rough Cut Robotics,8,4,121,45,5,,0.40,10.0,11.8,
1617velv-or-hb1,12000,Decent Canadians,9,3,97,30,5,,0.30,1.9,4.9,
1617velv-or-hb1,9357,Red Hot Techy Pepperz,10,2,136,65,5,,0.20,9.1,11.5,
1617velv-or-hb1,12216,Starry Knights,11,2,91,55,5,,0.20,-5.8,0.6,
1617velv-or-mc1,9529,fig neutrons,1,10,108,70,5,,1.00,40.6,36.1,
1617velv-or-mc1,7873,Duct tape,2,8,137,80,5,,0.80,33.4,30.1,
1617velv-or-mc1,8176,Steelhead,3,8,92,95,5,,0.80,37.2,34.5,
1617velv-or-mc1,4543,Binary Chaos,4,8,73,60,5,,0.80,23.5,22.7,
1617velv-or-mc1,10485,sa-Bot-age,5,6,132,95,5,,0.60,39.4,34.8,
1617velv-or-mc1,7875,Men In Green,6,6,115,65,5,,0.60,11.7,14.4,
1617velv-or-mc1,5266,Challenge Ac++epted 2,7,6,105,125,5,,0.60,55.8,47.6,
1617velv-or-mc1,10431,mechanicals,8,6,73,70,5,,0.60,12.2,13.6,
1617velv-or-mc1,5686,Cog-nation,9,4,112,45,5,,0.40,2.1,6.8,
1617velv-or-mc1,8171,Ranger Bots,10,4,76,55,5,,0.40,7.2,9.8,
1617velv-or-mc1,11828,White Salmon Snakes,11,4,57,45,5,,0.40,-1.3,3.3,
1617velv-or-mc1,11787,the turing machines,12,4,42,125,5,,0.40,20.9,21.5,
1617velv-or-mc1,8082,Flying Toasters,13,2,95,55,5,,0.20,6.9,9.1,
1617velv-or-mc1,7874,jumpstart,14,2,52,40,5,,0.20,0.4,2.5,
1617velv-or-mc1,8165,KillaBots,15,2,24,91,5,,0.20,9.8,10.8,
1617velv-or-mc1,3633,Bazinga Bot,16,0,35,20,5,,0.00,-1.3,0.1,
1617velv-or-mc2,8176,Steelhead,1,10,145,120,5,,1.00,75.9,64.9,
1617velv-or-mc2,5266,Challenge Ac++epted 2,2,8,130,125,5,,0.80,64.0,52.8,
1617velv-or-mc2,7873,Duct tape,3,6,125,105,5,,0.60,21.6,26.7,
1617velv-or-mc2,9529,fig neutrons,4,6,78,55,5,,0.60,37.3,29.6,
1617velv-or-mc2,10431,mechanicals,5,6,70,90,5,,0.60,25.8,22.0,
1617velv-or-mc2,7875,Men In Green,6,5,140,120,5,,0.50,23.4,22.7,
1617velv-or-mc2,4543,Binary Chaos,7,5,125,125,5,,0.50,27.4,28.2,
1617velv-or-mc2,8082,Flying Toasters,8,5,65,55,5,,0.50,-7.5,2.0,
1617velv-or-mc2,8171,Ranger Bots,9,4,118,105,5,,0.40,6.0,13.0,
1617velv-or-mc2,11828,White Salmon Snakes,10,4,105,60,5,,0.40,7.3,11.4,
1617velv-or-mc2,3633,Bazinga Bot,11,4,50,105,5,,0.40,12.0,12.8,
1617velv-or-mc2,5686,Cog-nation,12,3,128,45,5,,0.30,5.5,10.0,
1617velv-or-mc2,8165,KillaBots,13,2,133,90,5,,0.20,27.9,23.6,
1617velv-or-mc2,11787,the turing machines,14,2,80,30,5,,0.20,-2.1,3.9,
1617velv-or-mw1,6476,Player 1,1,10,75,60,5,,1.00,32.4,28.7,
1617velv-or-mw1,10428,Toga Party,2,8,70,55,5,,0.80,24.1,23.1,
1617velv-or-mw1,6564,Infinity Angles,3,8,60,50,5,,0.80,24.6,23.2,
1617velv-or-mw1,11447,New NERDs on the Block,4,4,70,50,5,,0.40,16.8,15.7,
1617velv-or-mw1,3963,404 Team Name Not Found,5,4,55,50,5,,0.40,5.1,6.3,
1617velv-or-mw1,9044,NERD,6,4,45,45,5,,0.40,9.8,9.8,
1617velv-or-mw1,4480,Blue Dwarves,7,4,40,45,5,,0.40,5.8,7.1,
1617velv-or-mw1,3093,Phalanx,8,4,30,60,5,,0.40,3.5,5.8,
1617velv-or-mw1,6717,Category FIVE #6717,9,0,35,15,5,,0.00,-1.2,0.5,
1617velv-or-mw2,6717,Category FIVE #6717,1,8,95,62,5,,0.80,19.7,18.8,
1617velv-or-mw2,6564,Infinity Angles,2,8,92,50,5,,0.80,20.8,19.6,
1617velv-or-mw2,9044,NERD,3,8,80,50,5,,0.80,19.3,18.7,
1617velv-or-mw2,3093,Phalanx,4,6,46,50,5,,0.60,13.7,13.4,
1617velv-or-mw2,3963,404 Team Name Not Found,5,4,103,62,5,,0.40,12.2,12.7,
1617velv-or-mw2,6476,Player 1,6,2,127,50,5,,0.20,16.8,16.1,
1617velv-or-mw2,11447,New NERDs on the Block,7,2,91,50,5,,0.20,7.5,8.7,
1617velv-or-mw2,10428,Toga Party,8,2,78,30,5,,0.20,3.0,4.9,
1617velv-or-mw3,6476,Player 1,1,8,100,40,5,,0.80,18.1,17.8,
1617velv-or-mw3,10428,Toga Party,2,8,100,40,5,,0.80,13.5,14.5,
1617velv-or-mw3,6564,Infinity Angles,3,6,125,57,5,,0.60,24.8,22.9,
1617velv-or-mw3,3963,404 Team Name Not Found,4,6,116,66,5,,0.60,22.6,20.9,
1617velv-or-mw3,3093,Phalanx,5,6,100,66,5,,0.60,19.1,18.4,
1617velv-or-mw3,9044,NERD,6,6,71,40,5,,0.60,16.8,16.2,
1617velv-or-mw3,6717,Category FIVE #6717,7,4,125,45,5,,0.40,14.0,15.1,
1617velv-or-mw3,4480,Blue Dwarves,8,2,116,40,5,,0.20,15.6,14.4,
1617velv-or-mw3,11447,New NERDs on the Block,9,0,101,30,5,,0.00,-0.6,2.7,
1617velv-or-po1,9470,Jefferson High School / SEI,1,10,51,70,5,,1.00,41.6,35.5,
1617velv-or-po1,7503,Lightning Bolts,2,7,75,80,5,,0.70,24.2,21.7,
1617velv-or-po1,4560,Phoenix,3,6,65,70,5,,0.60,17.1,17.6,
1617velv-or-po1,10652,Robo Rebels,4,6,50,80,5,,0.60,16.0,17.0,
1617velv-or-po1,187,Old Ducks,5,6,46,50,5,,0.60,14.5,14.0,
1617velv-or-po1,9520,The Slingshot,6,4,71,50,5,,0.40,16.5,14.4,
1617velv-or-po1,11170,Central Catholic High School,7,3,81,30,5,,0.30,6.2,8.2,
1617velv-or-po1,9519,Musclebots,8,3,76,50,5,,0.30,6.0,8.3,
1617velv-or-po1,267,EMP,9,3,70,55,5,,0.30,13.6,12.5,
1617velv-or-po1,9518,Error,10,2,41,30,5,,0.20,-11.5,-5.7,
1617velv-or-po2,9520,The Slingshot,1,10,90,70,5,,1.00,51.4,42.8,
1617velv-or-po2,267,EMP,2,8,72,55,5,,0.80,25.4,21.5,
1617velv-or-po2,7503,Lightning Bolts,3,6,112,50,5,,0.60,20.5,19.7,
1617velv-or-po2,4560,Phoenix,4,6,87,55,5,,0.60,10.8,13.2,
1617velv-or-po2,10652,Robo Rebels,5,4,100,40,5,,0.40,20.4,18.0,
1617velv-or-po2,11170,Central Catholic High School,6,4,100,35,5,,0.40,-0.6,3.1,
1617velv-or-po2,9519,Musclebots,7,4,75,70,5,,0.40,6.4,10.2,
1617velv-or-po2,187,Old Ducks,8,4,75,65,5,,0.40,10.5,12.0,
1617velv-or-po2,9470,Jefferson High School / SEI,9,2,105,40,5,,0.20,14.7,14.0,
1617velv-or-po2,9518,Error,10,2,62,70,5,,0.20,0.9,4.7,
1617velv-or-so1,9851,C4,1,10,44,56,5,,1.00,37.4,32.8,
1617velv-or-so1,12132,BioBotz2.0,2,8,89,80,5,,0.80,22.0,20.6,
1617velv-or-so1,9339,Rogue Mafia,3,8,57,50,5,,0.80,22.0,20.7,
1617velv-or-so1,8372,TNT (Trial N Terror),4,8,55,80,5,,0.80,24.8,23.3,
1617velv-or-so1,11255,TSAR,5,6,75,50,5,,0.60,11.1,12.5,
1617velv-or-so1,7750,M&M's,6,6,72,80,5,,0.60,32.6,29.0,
1617velv-or-so1,8161,Short Circuit,7,6,55,50,5,,0.60,5.7,7.9,
1617velv-or-so1,12050,Master Cats,8,4,73,80,5,,0.40,22.4,20.5,
1617velv-or-so1,4662,Bulldog Robotics,9,4,54,56,5,,0.40,9.5,11.0,
1617velv-or-so1,7257,Da Builders,10,2,104,45,5,,0.20,12.3,12.9,
1617velv-or-so1,10135,SHS Robotics,11,2,56,60,5,,0.20,0.7,4.2,
1617velv-or-so1,9567,Cybernetic Elks,12,2,41,45,5,,0.20,-5.6,-0.9,
1617velv-or-so1,10274,MPHS Botcats,13,0,50,15,5,,0.00,-0.4,1.1,
1617velv-or-so2,8372,TNT (Trial N Terror),1,8,138,85,5,,0.80,34.8,32.0,
1617velv-or-so2,9851,C4,2,8,133,50,5,,0.80,33.7,29.3,
1617velv-or-so2,7750,M&M's,3,8,83,85,5,,0.80,33.1,29.3,
1617velv-or-so2,7257,Da Builders,4,6,112,55,5,,0.60,18.4,17.5,
1617velv-or-so2,8161,Short Circuit,5,6,108,45,5,,0.60,7.6,10.2,
1617velv-or-so2,12132,BioBotz2.0,6,5,133,55,5,,0.50,13.4,14.8,
1617velv-or-so2,10135,SHS Robotics,7,4,160,60,5,,0.40,35.3,30.8,
1617velv-or-so2,4662,Bulldog Robotics,8,4,128,60,5,,0.40,13.9,15.4,
1617velv-or-so2,9567,Cybernetic Elks,9,4,66,45,5,,0.40,8.3,9.9,
1617velv-or-so2,11255,TSAR,10,3,145,50,5,,0.30,12.9,13.5,
1617velv-or-so2,9339,Rogue Mafia,11,3,86,30,5,,0.30,1.6,5.0,
1617velv-or-so2,10274,MPHS Botcats,12,3,85,60,5,,0.30,10.0,10.8,
1617velv-or-so2,12050,Master Cats,13,2,136,43,5,,0.20,10.7,13.0,
1617velv-or-so3,9851,C4,1,10,120,75,5,,1.00,26.8,26.2,
1617velv-or-so3,8372,TNT (Trial N Terror),2,10,115,125,5,,1.00,50.2,47.0,
1617velv-or-so3,7750,M&M's,3,8,165,125,5,,0.80,58.8,51.9,
1617velv-or-so3,7257,Da Builders,4,8,111,80,5,,0.80,31.1,28.5,
1617velv-or-so3,9339,Rogue Mafia,5,6,140,70,5,,0.60,17.6,19.5,
1617velv-or-so3,10135,SHS Robotics,6,4,171,80,5,,0.40,17.2,18.8,
1617velv-or-so3,12132,BioBotz2.0,7,4,116,70,5,,0.40,25.3,23.5,
1617velv-or-so3,11255,TSAR,8,4,105,50,5,,0.40,8.1,10.8,
1617velv-or-so3,9567,Cybernetic Elks,9,4,90,90,5,,0.40,10.9,14.1,
1617velv-or-so3,8161,Short Circuit,10,4,45,45,5,,0.40,9.6,9.4,
1617velv-or-so3,12050,Master Cats,11,2,145,80,5,,0.20,20.3,20.2,
1617velv-or-so3,10274,MPHS Botcats,12,2,110,40,5,,0.20,11.2,11.6,
1617velv-or-so3,4662,Bulldog Robotics,13,0,66,26,5,,0.00,-6.3,-1.0,
1617velv-wv-cmp,5040,Loveland Nuts & Bolts,1,8,355,175,5,SC,0.80,75.4,71.1,
1617velv-wv-cmp,8393,BrainSTEM,2,8,320,150,5,FC,0.80,71.7,64.9,
1617velv-wv-cmp,8645,Robotic Doges,3,8,310,135,5,SC,0.80,91.9,78.1,
1617velv-wv-cmp,6054,int elligence,4,8,245,135,5,WC,0.80,37.2,42.7,
1617velv-wv-cmp,11362,M Cubed,5,6,320,125,5,W1,0.60,30.6,36.1,
1617velv-wv-cmp,6029,Robowiz,6,6,310,135,5,F2,0.60,25.8,31.5,
1617velv-wv-cmp,6253,Avalanche,7,6,280,135,5,S1,0.60,53.6,49.1,
1617velv-wv-cmp,2821,CART,8,6,265,105,5,,0.60,12.5,21.1,
1617velv-wv-cmp,6700,X BOTS,9,6,260,170,5,W2,0.60,81.6,70.3,
1617velv-wv-cmp,8297,Geared UP!,10,6,260,170,5,S2,0.60,43.8,44.4,
1617velv-wv-cmp,5421,RM'd and Dangerous,11,6,225,120,5,,0.60,44.4,37.6,
1617velv-wv-cmp,4318,Green Machine Reloaded,12,4,405,150,5,F1,0.40,71.3,63.5,
1617velv-wv-cmp,5414,Tri Robotics,13,4,250,175,5,S1,0.40,55.6,50.3,
1617velv-wv-cmp,9872,(In)Formal Logic,14,4,225,110,5,S2,0.40,15.3,22.5,
1617velv-wv-cmp,4106,Supposable Thumbs,15,4,200,130,5,,0.40,32.1,29.1,
1617velv-wv-cmp,11261,Protectors of Rupert,16,4,185,90,5,,0.40,21.5,21.8,
1617velv-wv-cmp,10353,Metal Works,17,4,155,135,5,,0.40,18.8,26.3,
1617velv-wv-cmp,6987,HatTrix,18,2,295,85,5,,0.20,10.4,16.4,
1617velv-wv-cmp,8498,The Evil Purple Sox,19,2,210,110,5,,0.20,15.2,20.7,
1617velv-wv-cmp,118,Steel Hornets,20,2,155,90,5,,0.20,11.1,14.0,
1617velv-wv-cmp,8395,ARC Systems,21,0,255,85,5,,0.00,8.5,16.8,
1617velv-cala-f2m1,6372,Patriotic Robotics,1,9,100,80,5,,0.90,46.1,40.8,
1617velv-cala-f2m1,7833,Imperial Tech Robotics,2,7,105,50,5,,0.70,13.1,15.5,
1617velv-cala-f2m1,11971,Farquaad Star Squaad,3,5,105,65,5,,0.50,16.7,16.2,
